avg_loss,last_test,epoch,batch_idx,pres_num,maxn,train_perf
1.204315,0.0,459,1,3676,8,0.5
0.94873106,0.0,460,1,3684,8,0.5
1.4456952,0.0,461,1,3692,8,0.25
1.2155857,0.0,462,1,3700,8,0.5
0.71376574,0.0,463,1,3708,8,0.5
0.79986775,0.0,464,1,3716,8,0.75
0.76244724,0.0,465,1,3724,8,0.75
1.2875874,0.0,466,1,3732,8,0.5
0.9570204,0.0,467,1,3740,8,0.5
1.0389347,0.0,468,1,3748,8,0.5
0.99907476,0.0,469,1,3756,8,0.5
1.3758992,0.0,470,1,3764,8,0.25
1.161782,0.0,471,1,3772,8,0.5
1.0398052,0.0,472,1,3780,8,0.75
0.9717461,0.0,473,1,3788,8,0.25
0.63101643,0.0,474,1,3796,8,0.75
0.62203515,0.0,475,1,3804,8,0.75
0.7616808,0.0,476,1,3812,8,0.75
1.0293238,0.0,477,1,3820,8,0.5
0.77198875,0.0,478,1,3828,8,0.75
1.2219055,0.0,479,1,3836,8,0.25
0.8390317,0.0,480,1,3844,8,0.5
0.656575,0.0,481,1,3852,8,0.75
0.71922165,0.0,482,1,3860,8,0.75
1.2719175,0.0,483,1,3868,8,0.75
1.1185758,0.0,484,1,3876,8,0.5
1.0108023,0.0,485,1,3884,8,0.25
1.0470281,0.0,486,1,3892,8,0.5
0.9296081,0.0,487,1,3900,8,0.75
0.94212174,0.0,488,1,3908,8,0.5
1.1320066,0.0,489,1,3916,8,0.5
0.8806146,0.0,490,1,3924,8,0.5
1.0349107,0.0,491,1,3932,8,0.5
1.0242455,0.0,492,1,3940,8,0.5
1.211428,0.0,493,1,3948,8,0.25
1.2874463,0.0,494,1,3956,8,0.25
1.623567,0.0,495,1,3964,8,0.25
1.1119754,0.0,496,1,3972,8,0.5
1.387186,0.0,497,1,3980,8,0.25
0.85508496,0.0,498,1,3988,8,0.75
1.3598559,0.0,499,1,3996,8,0.5
1.0839977,0.0,500,1,4004,8,0.75
0.88170195,0.0,501,1,4012,8,0.75
0.9871078,0.0,502,1,4020,8,0.25
1.1387479,0.0,503,1,4028,8,0.75
0.92753345,0.0,504,1,4036,8,0.5
1.277795,0.0,505,1,4044,8,0.5
1.1539553,0.0,506,1,4052,8,0.5
1.1063329,0.0,507,1,4060,8,0.75
1.1381526,0.0,508,1,4068,8,0.75
1.3843776,0.0,509,1,4076,8,0.25
1.1502888,0.0,510,1,4084,8,0.75
0.6198379,0.0,511,1,4092,8,0.75
1.1169255,0.0,512,1,4100,8,0.5
1.3240645,0.0,513,1,4108,8,0.5
0.7274929,0.0,514,1,4116,8,0.5
1.2787468,0.0,515,1,4124,8,0.25
1.1751434,0.0,516,1,4132,8,0.25
1.1882777,0.0,517,1,4140,8,0.25
1.1676756,0.0,518,1,4148,8,0.5
1.0349245,0.0,519,1,4156,8,0.5
1.0857407,0.0,520,1,4164,8,0.5
1.1702348,0.0,521,1,4172,8,0.25
1.1288412,0.0,522,1,4180,8,0.5
0.80231625,0.0,523,1,4188,8,0.75
0.84263945,0.0,524,1,4196,8,0.75
1.0858457,0.0,525,1,4204,8,0.25
1.1156149,0.0,526,1,4212,8,0.25
1.0584965,0.0,527,1,4220,8,0.25
1.1029322,0.0,528,1,4228,8,0.25
1.0962145,0.0,529,1,4236,8,0.75
1.2210548,0.0,530,1,4244,8,0.25
0.9934167,0.0,531,1,4252,8,0.75
0.75336254,0.0,532,1,4260,8,0.75
0.65776926,0.0,533,1,4268,8,0.5
0.97610295,0.0,534,1,4276,8,0.5
0.84429204,0.0,535,1,4284,8,0.5
1.0361423,0.0,536,1,4292,8,0.5
0.74795645,0.0,537,1,4300,8,0.75
1.3392143,0.0,538,1,4308,8,0.25
1.3195105,0.0,539,1,4316,8,0.25
0.82182896,0.0,540,1,4324,8,0.75
0.91310817,0.0,541,1,4332,8,0.5
1.4331746,0.0,542,1,4340,8,0.25
1.1619844,0.0,543,1,4348,8,0.25
1.1093583,0.0,544,1,4356,8,0.5
0.99517137,0.0,545,1,4364,8,0.5
0.7294076,0.0,546,1,4372,8,0.5
0.88830423,0.0,547,1,4380,8,0.5
1.1986449,0.0,548,1,4388,8,0.0
0.95757085,0.0,549,1,4396,8,0.5
1.0997803,0.0,550,1,4404,8,0.25
0.8519796,0.0,551,1,4412,8,0.75
0.92015827,0.0,552,1,4420,8,0.5
1.3947597,0.0,553,1,4428,8,0.25
1.291874,0.0,554,1,4436,8,0.25
1.1008074,0.0,555,1,4444,8,0.5
0.65477407,0.0,556,1,4452,8,0.75
1.0129361,0.0,557,1,4460,8,0.75
1.0857735,0.0,558,1,4468,8,0.5
1.3207192,0.0,559,1,4476,8,0.5
1.1162283,0.0,560,1,4484,8,0.25
1.3009734,0.0,561,1,4492,8,0.5
0.81785697,0.0,562,1,4500,8,0.5
1.2646971,0.0,563,1,4508,8,0.25
0.8547024,0.0,564,1,4516,8,0.5
1.0032873,0.0,565,1,4524,8,0.5
1.2459344,0.0,566,1,4532,8,0.5
0.73643714,0.0,567,1,4540,8,0.5
0.8076379,0.0,568,1,4548,8,0.5
0.9018749,0.0,569,1,4556,8,0.5
1.2131839,0.0,570,1,4564,8,0.5
0.80047196,0.0,571,1,4572,8,1.0
1.1526883,0.0,572,1,4580,8,0.5
1.0840385,0.0,573,1,4588,8,0.75
0.6168665,0.0,574,1,4596,8,0.75
0.9306185,0.0,575,1,4604,8,0.75
0.9501401,0.0,576,1,4612,8,0.75
0.8443686,0.0,577,1,4620,8,1.0
1.3821497,0.0,578,1,4628,8,0.5
0.99997354,0.0,579,1,4636,8,0.5
0.98847866,0.0,580,1,4644,8,0.5
1.1350384,0.0,581,1,4652,8,0.5
0.54141355,0.0,582,1,4660,8,0.75
0.9165158,0.0,583,1,4668,8,1.0
0.9689403,0.0,584,1,4676,8,0.75
0.78400207,0.0,585,1,4684,8,0.5
0.6766503,0.0,586,1,4692,8,0.75
1.2478921,0.0,587,1,4700,8,0.5
0.9336995,0.0,588,1,4708,8,0.5
1.333272,0.0,589,1,4716,8,0.5
1.0908983,0.0,590,1,4724,8,0.5
0.8174135,0.0,591,1,4732,8,0.5
1.2757554,0.0,592,1,4740,8,0.25
1.2372247,0.0,593,1,4748,8,0.5
0.93664485,0.0,594,1,4756,8,0.5
1.139565,0.0,595,1,4764,8,0.5
1.0616834,0.0,596,1,4772,8,0.5
0.67271304,0.0,597,1,4780,8,0.75
0.70449567,0.0,598,1,4788,8,0.5
0.8669465,0.0,599,1,4796,8,0.5
0.9044299,0.0,600,1,4804,8,0.5
0.99279886,0.0,601,1,4812,8,0.75
1.4199407,0.0,602,1,4820,8,0.5
1.2408623,0.0,603,1,4828,8,0.25
1.1426522,0.0,604,1,4836,8,0.25
1.045526,0.0,605,1,4844,8,0.5
1.4187928,0.0,606,1,4852,8,0.25
1.1242646,0.0,607,1,4860,8,0.25
1.3177435,0.0,608,1,4868,8,0.0
0.92969483,0.0,609,1,4876,8,0.75
1.1646974,0.0,610,1,4884,8,0.5
0.67976475,0.0,611,1,4892,8,0.75
1.259356,0.0,612,1,4900,8,0.5
