avg_loss,last_test,epoch,batch_idx,pres_num,maxn,train_perf
2.136613,0.0625,5,4,2624,8,0.125
2.1285098,0.0625,5,5,2640,8,0.0
2.290587,0.0625,5,6,2656,8,0.0625
2.2054682,0.0625,5,7,2672,8,0.0625
2.0260448,0.0625,5,8,2688,8,0.1875
2.0880287,0.0625,5,9,2704,8,0.125
2.0944195,0.0625,5,10,2720,8,0.0625
2.1527774,0.0625,5,11,2736,8,0.0625
2.0696568,0.0625,5,12,2752,8,0.1875
2.2123818,0.0625,5,13,2768,8,0.125
2.1343546,0.0625,5,14,2784,8,0.0625
2.1953545,0.0625,5,15,2800,8,0.125
2.0170712,0.0625,5,16,2816,8,0.25
2.1176496,0.0625,5,17,2832,8,0.0625
2.064726,0.0625,5,18,2848,8,0.125
2.1719024,0.0625,5,19,2864,8,0.0
2.0400732,0.0625,5,20,2880,8,0.25
2.210625,0.075,5,21,2896,8,0.125
2.142947,0.075,5,22,2912,8,0.0625
2.1691263,0.075,5,23,2928,8,0.0625
2.0182643,0.0625,5,24,2944,8,0.1875
2.0168097,0.0625,5,25,2960,8,0.125
2.07501,0.0625,5,26,2976,8,0.125
2.2147207,0.0625,5,27,2992,8,0.0
2.0917215,0.0625,5,28,3008,8,0.125
2.1367168,0.0625,5,29,3024,8,0.0
2.2073083,0.0625,5,30,3040,8,0.0
2.124179,0.0625,5,31,3056,8,0.125
2.1566124,0.0625,6,1,3088,8,0.0625
2.0264866,0.0625,6,2,3104,8,0.1875
2.0573382,0.0625,6,3,3120,8,0.125
2.0557864,0.0625,6,4,3136,8,0.25
2.0572345,0.0625,6,5,3152,8,0.125
2.0692937,0.0625,6,6,3168,8,0.0625
2.0122654,0.0625,6,7,3184,8,0.1875
2.1647625,0.0625,6,8,3200,8,0.0
2.0531511,0.0625,6,9,3216,8,0.1875
2.0464582,0.075,6,10,3232,8,0.1875
2.1237965,0.075,6,11,3248,8,0.0625
2.0421386,0.075,6,12,3264,8,0.0
2.1989927,0.075,6,13,3280,8,0.0
2.0501246,0.075,6,14,3296,8,0.0625
2.1853313,0.075,6,15,3312,8,0.0
2.02607,0.075,6,16,3328,8,0.125
2.1611936,0.075,6,17,3344,8,0.0625
2.1310937,0.075,6,18,3360,8,0.1875
2.1213748,0.075,6,19,3376,8,0.0625
2.0424674,0.075,6,20,3392,8,0.1875
2.0697584,0.075,6,21,3408,8,0.3125
2.038106,0.075,6,22,3424,8,0.1875
1.9901918,0.075,6,23,3440,8,0.1875
2.0971463,0.075,6,24,3456,8,0.0625
2.1249182,0.075,6,25,3472,8,0.0625
2.158658,0.075,6,26,3488,8,0.0625
2.0657454,0.0875,6,27,3504,8,0.0625
2.10565,0.0875,6,28,3520,8,0.125
2.040491,0.0875,6,29,3536,8,0.1875
2.0497382,0.0875,6,30,3552,8,0.25
2.138799,0.075,6,31,3568,8,0.125
2.11526,0.0875,7,1,3600,8,0.25
1.9386755,0.0875,7,2,3616,8,0.3125
2.084867,0.0875,7,3,3632,8,0.125
2.1069005,0.0875,7,4,3648,8,0.1875
2.0990593,0.1,7,5,3664,8,0.1875
2.0904508,0.1,7,6,3680,8,0.125
2.1012588,0.1,7,7,3696,8,0.1875
2.1825097,0.125,7,8,3712,8,0.0625
2.1621046,0.1125,7,9,3728,8,0.0
2.0791624,0.1,7,10,3744,8,0.25
2.0977736,0.1,7,11,3760,8,0.1875
2.06948,0.1,7,12,3776,8,0.0
2.036348,0.1,7,13,3792,8,0.125
2.112678,0.1,7,14,3808,8,0.1875
2.0287273,0.1,7,15,3824,8,0.1875
2.0319672,0.1,7,16,3840,8,0.1875
2.1868923,0.1,7,17,3856,8,0.125
2.0960991,0.1,7,18,3872,8,0.1875
2.1266992,0.1,7,19,3888,8,0.1875
2.0914364,0.1,7,20,3904,8,0.125
2.0926032,0.1,7,21,3920,8,0.1875
2.0282128,0.0875,7,22,3936,8,0.25
2.2349896,0.0875,7,23,3952,8,0.0625
2.0994165,0.0875,7,24,3968,8,0.0
2.132405,0.0875,7,25,3984,8,0.0625
2.07631,0.0875,7,26,4000,8,0.3125
2.0726895,0.0875,7,27,4016,8,0.0625
2.1031716,0.0875,7,28,4032,8,0.1875
2.10986,0.0875,7,29,4048,8,0.125
2.0739355,0.0875,7,30,4064,8,0.125
2.028741,0.1,7,31,4080,8,0.125
2.1559117,0.075,8,1,4112,8,0.0625
2.1294074,0.075,8,2,4128,8,0.1875
2.0854793,0.075,8,3,4144,8,0.125
2.042545,0.075,8,4,4160,8,0.25
2.1106222,0.075,8,5,4176,8,0.1875
2.1033404,0.075,8,6,4192,8,0.1875
2.1790378,0.075,8,7,4208,8,0.125
2.094922,0.075,8,8,4224,8,0.1875
2.1134841,0.075,8,9,4240,8,0.1875
2.269888,0.075,8,10,4256,8,0.125
2.2314568,0.075,8,11,4272,8,0.0625
1.9989889,0.075,8,12,4288,8,0.125
2.051083,0.075,8,13,4304,8,0.1875
2.091297,0.075,8,14,4320,8,0.125
2.1019278,0.0875,8,15,4336,8,0.125
2.131373,0.1125,8,16,4352,8,0.25
2.0123541,0.1125,8,17,4368,8,0.1875
2.0895894,0.1125,8,18,4384,8,0.125
2.044888,0.1125,8,19,4400,8,0.125
2.0980291,0.1125,8,20,4416,8,0.125
2.0218503,0.1125,8,21,4432,8,0.125
2.126042,0.1125,8,22,4448,8,0.1875
2.0911384,0.1125,8,23,4464,8,0.1875
2.0319285,0.125,8,24,4480,8,0.0625
2.0891404,0.125,8,25,4496,8,0.0625
2.0397003,0.125,8,26,4512,8,0.125
2.0975611,0.1125,8,27,4528,8,0.0625
2.1089935,0.125,8,28,4544,8,0.25
2.107996,0.125,8,29,4560,8,0.0625
2.0941792,0.1125,8,30,4576,8,0.125
2.0630815,0.1125,8,31,4592,8,0.0625
2.1193714,0.1125,9,1,4624,8,0.0625
2.12595,0.125,9,2,4640,8,0.125
2.0053918,0.125,9,3,4656,8,0.3125
2.1241646,0.125,9,4,4672,8,0.0625
2.040769,0.125,9,5,4688,8,0.125
2.1336255,0.125,9,6,4704,8,0.0625
2.0902586,0.125,9,7,4720,8,0.0625
2.029525,0.125,9,8,4736,8,0.25
2.159566,0.125,9,9,4752,8,0.0625
2.102823,0.125,9,10,4768,8,0.1875
2.206068,0.125,9,11,4784,8,0.0625
2.1963,0.125,9,12,4800,8,0.0
2.147868,0.1125,9,13,4816,8,0.1875
2.1024184,0.1125,9,14,4832,8,0.0625
2.0723858,0.1,9,15,4848,8,0.25
2.1228256,0.1,9,16,4864,8,0.125
2.022161,0.1,9,17,4880,8,0.25
2.070278,0.0875,9,18,4896,8,0.125
2.0331118,0.0875,9,19,4912,8,0.25
2.0684328,0.0875,9,20,4928,8,0.125
2.1191165,0.0875,9,21,4944,8,0.125
2.0293002,0.0875,9,22,4960,8,0.125
2.082246,0.0875,9,23,4976,8,0.0625
2.0315266,0.0875,9,24,4992,8,0.125
2.1444087,0.1,9,25,5008,8,0.25
2.0276725,0.1125,9,26,5024,8,0.25
2.0914342,0.0875,9,27,5040,8,0.0625
2.1113586,0.0875,9,28,5056,8,0.1875
2.0972798,0.0875,9,29,5072,8,0.0625
2.0095787,0.0875,9,30,5088,8,0.125
2.129811,0.1125,9,31,5104,8,0.125
2.1512048,0.1125,10,1,5136,8,0.125
2.090554,0.1125,10,2,5152,8,0.125
2.190315,0.1125,10,3,5168,8,0.1875
2.0656984,0.1125,10,4,5184,8,0.125
2.040753,0.1,10,5,5200,8,0.125
2.073752,0.1,10,6,5216,8,0.1875
2.0483,0.1,10,7,5232,8,0.1875
2.1172216,0.1,10,8,5248,8,0.1875
2.2026377,0.1,10,9,5264,8,0.125
2.1133716,0.1125,10,10,5280,8,0.0625
2.0396593,0.1125,10,11,5296,8,0.1875
2.0885,0.125,10,12,5312,8,0.125
2.1499183,0.125,10,13,5328,8,0.0
2.052659,0.125,10,14,5344,8,0.0625
2.030558,0.1125,10,15,5360,8,0.25
2.0918505,0.1125,10,16,5376,8,0.0625
2.1377995,0.1125,10,17,5392,8,0.0
2.0499322,0.1125,10,18,5408,8,0.0625
2.0072746,0.1125,10,19,5424,8,0.1875
2.0047698,0.1125,10,20,5440,8,0.1875
2.0723374,0.1125,10,21,5456,8,0.0
2.0540717,0.1125,10,22,5472,8,0.125
2.1696205,0.125,10,23,5488,8,0.125
2.0803564,0.125,10,24,5504,8,0.3125
2.198871,0.125,10,25,5520,8,0.0
2.1699266,0.125,10,26,5536,8,0.0625
2.049665,0.1375,10,27,5552,8,0.3125
2.188264,0.1375,10,28,5568,8,0.0625
2.119508,0.1375,10,29,5584,8,0.0625
2.1790128,0.125,10,30,5600,8,0.1875
2.114582,0.125,10,31,5616,8,0.0625
2.04776,0.0875,11,1,5648,8,0.25
2.1012251,0.075,11,2,5664,8,0.0
2.0242834,0.1,11,3,5680,8,0.25
2.0281098,0.1,11,4,5696,8,0.125
2.083522,0.0875,11,5,5712,8,0.0625
2.0984967,0.0875,11,6,5728,8,0.125
2.09439,0.0875,11,7,5744,8,0.125
2.139665,0.1,11,8,5760,8,0.0625
2.1192698,0.1,11,9,5776,8,0.1875
2.1291623,0.1,11,10,5792,8,0.125
2.111388,0.1,11,11,5808,8,0.0
2.0056458,0.1,11,12,5824,8,0.125
2.0637126,0.1,11,13,5840,8,0.1875
2.1201835,0.0875,11,14,5856,8,0.125
2.064553,0.0875,11,15,5872,8,0.125
2.0947623,0.0875,11,16,5888,8,0.125
2.0798218,0.0875,11,17,5904,8,0.25
2.0483384,0.0875,11,18,5920,8,0.25
2.1840403,0.0875,11,19,5936,8,0.0625
2.0775042,0.0875,11,20,5952,8,0.0
2.0771232,0.0875,11,21,5968,8,0.0625
2.1263843,0.1,11,22,5984,8,0.125
2.0522091,0.1,11,23,6000,8,0.25
2.0769165,0.1,11,24,6016,8,0.1875
2.0445995,0.0875,11,25,6032,8,0.25
2.1133394,0.1,11,26,6048,8,0.0625
2.0719001,0.1,11,27,6064,8,0.25
2.1011102,0.1,11,28,6080,8,0.1875
2.0851145,0.1125,11,29,6096,8,0.25
2.2276738,0.1125,11,30,6112,8,0.0625
2.1088777,0.1125,11,31,6128,8,0.0
2.0703938,0.1125,12,1,6160,8,0.125
2.0464768,0.1125,12,2,6176,8,0.0625
2.139835,0.1125,12,3,6192,8,0.0
2.1196232,0.1125,12,4,6208,8,0.125
2.1681995,0.1125,12,5,6224,8,0.0625
2.012719,0.1125,12,6,6240,8,0.125
2.0962691,0.125,12,7,6256,8,0.1875
2.0815382,0.125,12,8,6272,8,0.1875
2.0320706,0.125,12,9,6288,8,0.125
2.0795245,0.125,12,10,6304,8,0.125
2.0418031,0.125,12,11,6320,8,0.125
2.139444,0.125,12,12,6336,8,0.0625
2.1063719,0.125,12,13,6352,8,0.1875
2.1980097,0.125,12,14,6368,8,0.0625
2.086488,0.125,12,15,6384,8,0.125
2.1136098,0.125,12,16,6400,8,0.1875
2.0306034,0.125,12,17,6416,8,0.1875
2.1136265,0.125,12,18,6432,8,0.1875
2.023829,0.125,12,19,6448,8,0.25
2.0936365,0.125,12,20,6464,8,0.1875
2.1240737,0.125,12,21,6480,8,0.125
2.03766,0.125,12,22,6496,8,0.125
2.1172733,0.125,12,23,6512,8,0.0625
2.079349,0.125,12,24,6528,8,0.125
2.0331311,0.125,12,25,6544,8,0.0625
2.1524847,0.125,12,26,6560,8,0.0
2.1590457,0.125,12,27,6576,8,0.0625
2.1670914,0.125,12,28,6592,8,0.1875
2.0586452,0.125,12,29,6608,8,0.1875
2.0350494,0.125,12,30,6624,8,0.25
2.1771648,0.125,12,31,6640,8,0.0625
2.1298015,0.125,13,1,6672,8,0.25
2.0978441,0.125,13,2,6688,8,0.125
2.0729654,0.125,13,3,6704,8,0.1875
2.133533,0.125,13,4,6720,8,0.125
2.1148815,0.125,13,5,6736,8,0.1875
1.964845,0.125,13,6,6752,8,0.125
2.0090826,0.125,13,7,6768,8,0.25
2.1434996,0.125,13,8,6784,8,0.0
2.0200403,0.125,13,9,6800,8,0.0625
2.0265265,0.1125,13,10,6816,8,0.1875
2.176258,0.1,13,11,6832,8,0.0625
2.1560833,0.1,13,12,6848,8,0.125
2.184955,0.1,13,13,6864,8,0.0625
2.184303,0.1,13,14,6880,8,0.0625
2.1544044,0.1,13,15,6896,8,0.0625
2.103291,0.1,13,16,6912,8,0.0625
2.0459585,0.1,13,17,6928,8,0.1875
2.087164,0.1,13,18,6944,8,0.125
2.1200767,0.1,13,19,6960,8,0.125
2.0550601,0.1,13,20,6976,8,0.125
2.0555077,0.1,13,21,6992,8,0.0625
2.0756772,0.1,13,22,7008,8,0.0625
2.016597,0.1,13,23,7024,8,0.3125
2.1654766,0.1,13,24,7040,8,0.0
2.1306212,0.1,13,25,7056,8,0.125
2.0518112,0.1,13,26,7072,8,0.125
2.0203907,0.1,13,27,7088,8,0.1875
2.1860843,0.1125,13,28,7104,8,0.0625
2.1924028,0.1125,13,29,7120,8,0.1875
2.034169,0.1,13,30,7136,8,0.0625
1.9865425,0.1,13,31,7152,8,0.1875
2.064312,0.1,14,1,7184,8,0.375
2.0927382,0.1,14,2,7200,8,0.125
2.0792437,0.0875,14,3,7216,8,0.1875
2.0895984,0.1,14,4,7232,8,0.1875
2.1694002,0.1125,14,5,7248,8,0.125
2.1086464,0.1125,14,6,7264,8,0.1875
2.0983431,0.1125,14,7,7280,8,0.1875
2.100077,0.125,14,8,7296,8,0.1875
2.1214464,0.125,14,9,7312,8,0.0625
2.063629,0.1125,14,10,7328,8,0.125
2.097446,0.1125,14,11,7344,8,0.1875
2.0174305,0.1125,14,12,7360,8,0.1875
2.0938523,0.1125,14,13,7376,8,0.125
2.0669696,0.1125,14,14,7392,8,0.125
2.10298,0.125,14,15,7408,8,0.1875
2.164832,0.125,14,16,7424,8,0.0
2.025002,0.125,14,17,7440,8,0.1875
2.0650048,0.125,14,18,7456,8,0.25
2.090764,0.125,14,19,7472,8,0.0625
2.095284,0.1,14,20,7488,8,0.1875
2.1426272,0.1,14,21,7504,8,0.25
2.1768522,0.125,14,22,7520,8,0.0
2.0733993,0.125,14,23,7536,8,0.0
2.090113,0.1125,14,24,7552,8,0.0625
2.1135085,0.1,14,25,7568,8,0.0625
2.1417494,0.1,14,26,7584,8,0.0
2.0845072,0.1,14,27,7600,8,0.125
2.0725017,0.1,14,28,7616,8,0.125
1.8945137,0.1,14,29,7632,8,0.3125
2.0550497,0.1,14,30,7648,8,0.25
2.0878444,0.1,14,31,7664,8,0.375
2.0085795,0.1,15,1,7696,8,0.1875
2.0109572,0.1,15,2,7712,8,0.1875
2.1722393,0.1,15,3,7728,8,0.0625
2.1106594,0.1,15,4,7744,8,0.25
2.10912,0.1,15,5,7760,8,0.0625
2.0347784,0.1125,15,6,7776,8,0.125
2.1591468,0.1375,15,7,7792,8,0.0
2.1327717,0.1375,15,8,7808,8,0.0625
2.089544,0.1375,15,9,7824,8,0.0625
2.076795,0.1375,15,10,7840,8,0.125
2.0645583,0.1375,15,11,7856,8,0.125
2.0962837,0.1375,15,12,7872,8,0.0
2.0662682,0.1375,15,13,7888,8,0.125
2.1295884,0.1375,15,14,7904,8,0.1875
2.0476644,0.1375,15,15,7920,8,0.125
2.1765099,0.1375,15,16,7936,8,0.125
2.0805948,0.1375,15,17,7952,8,0.125
2.1936808,0.1375,15,18,7968,8,0.0625
2.2402694,0.1375,15,19,7984,8,0.125
2.0013688,0.1375,15,20,8000,8,0.1875
2.259079,0.1375,15,21,8016,8,0.0
2.2012043,0.1375,15,22,8032,8,0.0625
2.0822027,0.125,15,23,8048,8,0.125
2.1100218,0.125,15,24,8064,8,0.0625
2.0118408,0.1,15,25,8080,8,0.25
2.0656674,0.1,15,26,8096,8,0.125
2.06027,0.1125,15,27,8112,8,0.1875
2.0392914,0.1125,15,28,8128,8,0.25
2.099847,0.1125,15,29,8144,8,0.125
2.0335279,0.1125,15,30,8160,8,0.1875
2.1826808,0.1125,15,31,8176,8,0.125
2.0942237,0.1125,16,1,8208,8,0.125
2.073859,0.125,16,2,8224,8,0.0
2.0911427,0.125,16,3,8240,8,0.1875
2.034577,0.125,16,4,8256,8,0.1875
2.0725944,0.125,16,5,8272,8,0.0625
2.0189745,0.125,16,6,8288,8,0.25
2.0775573,0.1125,16,7,8304,8,0.125
2.0683715,0.1125,16,8,8320,8,0.125
2.1033847,0.1125,16,9,8336,8,0.1875
2.0958354,0.1125,16,10,8352,8,0.0625
2.0756698,0.1,16,11,8368,8,0.125
2.032191,0.1,16,12,8384,8,0.1875
2.123077,0.1,16,13,8400,8,0.125
2.109081,0.1,16,14,8416,8,0.0625
2.1022305,0.1,16,15,8432,8,0.125
2.08145,0.1,16,16,8448,8,0.1875
2.1697805,0.1125,16,17,8464,8,0.125
2.1295502,0.1125,16,18,8480,8,0.125
2.0936418,0.1125,16,19,8496,8,0.0
2.0815306,0.1125,16,20,8512,8,0.25
2.0012336,0.1125,16,21,8528,8,0.125
2.079365,0.1125,16,22,8544,8,0.125
2.0361009,0.1,16,23,8560,8,0.3125
2.0277877,0.1,16,24,8576,8,0.1875
2.121074,0.1,16,25,8592,8,0.1875
2.1610441,0.1125,16,26,8608,8,0.0625
2.167659,0.1125,16,27,8624,8,0.125
2.0563705,0.1125,16,28,8640,8,0.1875
2.1346066,0.1125,16,29,8656,8,0.0625
2.163949,0.1125,16,30,8672,8,0.125
2.0462377,0.1125,16,31,8688,8,0.125
2.0528023,0.1,17,1,8720,8,0.25
2.099394,0.1,17,2,8736,8,0.125
2.1062942,0.1,17,3,8752,8,0.125
2.120595,0.1,17,4,8768,8,0.0625
2.124987,0.0875,17,5,8784,8,0.125
2.0436668,0.0875,17,6,8800,8,0.0625
2.0348754,0.0875,17,7,8816,8,0.0625
2.1811342,0.0875,17,8,8832,8,0.0
2.0863495,0.0875,17,9,8848,8,0.0625
2.1796703,0.1,17,10,8864,8,0.0
2.0721583,0.1,17,11,8880,8,0.0625
2.0469658,0.1,17,12,8896,8,0.25
2.1453667,0.1125,17,13,8912,8,0.0
2.0682921,0.125,17,14,8928,8,0.1875
2.1538184,0.125,17,15,8944,8,0.125
2.0811841,0.125,17,16,8960,8,0.1875
2.215252,0.125,17,17,8976,8,0.125
1.964078,0.125,17,18,8992,8,0.3125
2.2201781,0.125,17,19,9008,8,0.125
2.1740088,0.125,17,20,9024,8,0.0625
2.0869281,0.125,17,21,9040,8,0.1875
2.034191,0.125,17,22,9056,8,0.1875
2.0057502,0.125,17,23,9072,8,0.125
1.9767233,0.125,17,24,9088,8,0.375
2.0267558,0.125,17,25,9104,8,0.125
2.1590652,0.125,17,26,9120,8,0.125
2.0777524,0.125,17,27,9136,8,0.0625
2.1656594,0.125,17,28,9152,8,0.1875
2.0950785,0.125,17,29,9168,8,0.25
2.0212102,0.125,17,30,9184,8,0.25
2.1380985,0.1125,17,31,9200,8,0.125
2.0262907,0.125,18,1,9232,8,0.0
2.144813,0.1125,18,2,9248,8,0.125
2.1436968,0.1125,18,3,9264,8,0.0625
2.166385,0.1,18,4,9280,8,0.0
2.124853,0.1125,18,5,9296,8,0.0625
2.1645646,0.125,18,6,9312,8,0.0625
2.110248,0.125,18,7,9328,8,0.125
2.0900865,0.125,18,8,9344,8,0.1875
2.1023107,0.125,18,9,9360,8,0.0
2.08137,0.125,18,10,9376,8,0.125
2.1207876,0.125,18,11,9392,8,0.0625
2.1340137,0.125,18,12,9408,8,0.0625
2.0435016,0.125,18,13,9424,8,0.3125
2.097197,0.125,18,14,9440,8,0.1875
2.0007303,0.125,18,15,9456,8,0.3125
1.9307457,0.125,18,16,9472,8,0.3125
2.0247204,0.125,18,17,9488,8,0.375
2.2828958,0.125,18,18,9504,8,0.0
2.0636337,0.125,18,19,9520,8,0.0625
2.092284,0.125,18,20,9536,8,0.0625
2.0321977,0.125,18,21,9552,8,0.0625
2.1012824,0.125,18,22,9568,8,0.125
2.2308283,0.125,18,23,9584,8,0.0625
2.0834954,0.125,18,24,9600,8,0.125
1.9839948,0.125,18,25,9616,8,0.375
2.0551023,0.125,18,26,9632,8,0.125
2.0054111,0.125,18,27,9648,8,0.375
2.1809034,0.125,18,28,9664,8,0.25
2.045961,0.125,18,29,9680,8,0.125
2.0496917,0.125,18,30,9696,8,0.3125
2.0981882,0.125,18,31,9712,8,0.125
