avg_loss,last_test,epoch,batch_idx,pres_num,maxn,train_perf
2.0328104,0.140625,42,14,21952,24,0.234375
2.03173,0.140625,43,2,22080,24,0.203125
2.0854607,0.140625,43,4,22144,24,0.171875
2.04816,0.140625,43,6,22208,24,0.21875
2.0449386,0.140625,43,8,22272,24,0.140625
2.0581775,0.1171875,43,10,22336,24,0.21875
2.0633855,0.1171875,43,12,22400,24,0.125
2.100038,0.1171875,43,14,22464,24,0.0625
2.0388184,0.1171875,44,2,22592,24,0.203125
2.0425518,0.1171875,44,4,22656,24,0.234375
2.0553446,0.1171875,44,6,22720,24,0.15625
2.0498626,0.1171875,44,8,22784,24,0.1875
2.0635452,0.1171875,44,10,22848,24,0.140625
2.0803592,0.140625,44,12,22912,24,0.078125
2.0899262,0.140625,44,14,22976,24,0.171875
2.0860066,0.140625,45,2,23104,24,0.09375
2.0425308,0.140625,45,4,23168,24,0.140625
2.0836768,0.140625,45,6,23232,24,0.125
2.113649,0.140625,45,8,23296,24,0.09375
2.0453176,0.140625,45,10,23360,24,0.1875
1.9905429,0.140625,45,12,23424,24,0.296875
2.0583153,0.140625,45,14,23488,24,0.09375
2.0517597,0.140625,46,2,23616,24,0.1875
2.0523374,0.140625,46,4,23680,24,0.203125
2.0586176,0.140625,46,6,23744,24,0.1875
2.0586226,0.140625,46,8,23808,24,0.203125
2.093357,0.140625,46,10,23872,24,0.15625
2.0651932,0.140625,46,12,23936,24,0.125
2.0113153,0.140625,46,14,24000,24,0.1875
2.026897,0.140625,47,2,24128,24,0.171875
2.0699975,0.140625,47,4,24192,24,0.109375
2.08899,0.1171875,47,6,24256,24,0.15625
2.056037,0.1171875,47,8,24320,24,0.171875
2.0331569,0.1171875,47,10,24384,24,0.140625
2.022294,0.125,47,12,24448,24,0.171875
2.1208043,0.125,0,2,64,24,0.140625
2.167717,0.1328125,0,4,128,24,0.125
2.2273142,0.1171875,0,6,192,24,0.078125
2.131734,0.109375,0,8,256,24,0.1875
2.105473,0.109375,0,10,320,24,0.140625
2.1021397,0.140625,0,12,384,24,0.125
2.0932834,0.1328125,0,14,448,24,0.125
2.116715,0.125,1,2,576,24,0.15625
2.1625128,0.125,1,4,640,24,0.078125
2.0980544,0.1328125,1,6,704,24,0.109375
2.1220145,0.1484375,1,8,768,24,0.15625
2.1056929,0.15625,1,10,832,24,0.15625
2.1080763,0.1328125,1,12,896,24,0.109375
2.1517663,0.140625,1,14,960,24,0.125
2.0983377,0.140625,2,2,1088,24,0.125
2.0995107,0.140625,2,4,1152,24,0.15625
2.1234136,0.1484375,2,6,1216,24,0.171875
2.1192334,0.1484375,2,8,1280,24,0.109375
2.119687,0.15625,2,10,1344,24,0.125
2.0677052,0.15625,2,12,1408,24,0.140625
2.0405273,0.15625,2,14,1472,24,0.203125
2.1658216,0.1484375,3,2,1600,24,0.03125
2.0958028,0.1484375,3,4,1664,24,0.078125
2.0669105,0.140625,3,6,1728,24,0.109375
2.1162498,0.1328125,3,8,1792,24,0.109375
2.0630007,0.1328125,3,10,1856,24,0.1875
2.1433992,0.1328125,3,12,1920,24,0.078125
2.094133,0.1484375,3,14,1984,24,0.171875
2.063946,0.1484375,4,2,2112,24,0.15625
2.0339928,0.140625,4,4,2176,24,0.171875
2.088981,0.1328125,4,6,2240,24,0.109375
2.108428,0.140625,4,8,2304,24,0.140625
2.0783076,0.140625,4,10,2368,24,0.171875
2.0943048,0.140625,4,12,2432,24,0.09375
2.0672803,0.140625,4,14,2496,24,0.140625
2.0882971,0.140625,5,2,2624,24,0.0625
2.10149,0.1328125,5,4,2688,24,0.109375
2.1108875,0.1015625,5,6,2752,24,0.109375
2.055314,0.125,5,8,2816,24,0.171875
2.0805387,0.125,5,10,2880,24,0.140625
2.084062,0.125,5,12,2944,24,0.125
2.0769203,0.1328125,5,14,3008,24,0.09375
2.119618,0.1328125,6,2,3136,24,0.09375
2.0818222,0.1328125,6,4,3200,24,0.109375
2.0932205,0.1328125,6,6,3264,24,0.234375
2.0779085,0.140625,6,8,3328,24,0.203125
2.069841,0.15625,6,10,3392,24,0.140625
1.996799,0.1484375,6,12,3456,24,0.203125
2.0699682,0.15625,6,14,3520,24,0.109375
2.067358,0.140625,7,2,3648,24,0.15625
2.0622034,0.1484375,7,4,3712,24,0.15625
2.0786233,0.1484375,7,6,3776,24,0.109375
2.0925279,0.1328125,7,8,3840,24,0.125
2.0736632,0.1484375,7,10,3904,24,0.1875
2.091578,0.1328125,7,12,3968,24,0.15625
2.0905612,0.1328125,7,14,4032,24,0.140625
2.0552602,0.1171875,8,2,4160,24,0.1875
2.072963,0.140625,8,4,4224,24,0.125
2.0663009,0.1171875,8,6,4288,24,0.15625
2.0871491,0.125,8,8,4352,24,0.109375
2.1074867,0.1171875,8,10,4416,24,0.09375
2.0578814,0.125,8,12,4480,24,0.140625
2.088329,0.15625,8,14,4544,24,0.109375
2.0702834,0.1640625,9,2,4672,24,0.140625
2.05401,0.1640625,9,4,4736,24,0.125
2.0211716,0.1640625,9,6,4800,24,0.203125
2.0697985,0.15625,9,8,4864,24,0.1875
2.0469403,0.1796875,9,10,4928,24,0.203125
2.1314218,0.1796875,9,12,4992,24,0.046875
2.1203153,0.1640625,9,14,5056,24,0.109375
2.0437393,0.1640625,10,2,5184,24,0.140625
2.0724044,0.1640625,10,4,5248,24,0.15625
2.096607,0.1640625,10,6,5312,24,0.109375
2.076515,0.15625,10,8,5376,24,0.109375
2.0876243,0.1640625,10,10,5440,24,0.109375
2.0883565,0.15625,10,12,5504,24,0.09375
2.0848446,0.1015625,10,14,5568,24,0.0625
2.043505,0.1015625,11,2,5696,24,0.171875
2.0823145,0.1015625,11,4,5760,24,0.15625
2.0840938,0.109375,11,6,5824,24,0.09375
2.0658512,0.125,11,8,5888,24,0.109375
2.0920596,0.109375,11,10,5952,24,0.078125
2.035333,0.125,11,12,6016,24,0.15625
2.0795245,0.1171875,11,14,6080,24,0.1875
2.0671306,0.0859375,12,2,6208,24,0.09375
2.00343,0.125,12,4,6272,24,0.3125
2.0874763,0.1484375,12,6,6336,24,0.109375
2.0758522,0.15625,12,8,6400,24,0.15625
2.0627556,0.1640625,12,10,6464,24,0.171875
2.0701084,0.1640625,12,12,6528,24,0.234375
2.1324482,0.15625,12,14,6592,24,0.078125
2.0530396,0.171875,13,2,6720,24,0.171875
2.0693233,0.1640625,13,4,6784,24,0.140625
2.0591521,0.1484375,13,6,6848,24,0.109375
2.0623398,0.1484375,13,8,6912,24,0.125
2.0836835,0.1328125,13,10,6976,24,0.078125
2.0347867,0.1328125,13,12,7040,24,0.140625
2.0755424,0.109375,13,14,7104,24,0.109375
2.0705433,0.140625,14,2,7232,24,0.140625
2.0444183,0.125,14,4,7296,24,0.15625
2.1035776,0.1484375,14,6,7360,24,0.09375
2.0531638,0.140625,14,8,7424,24,0.171875
2.096489,0.15625,14,10,7488,24,0.109375
2.0736618,0.1640625,14,12,7552,24,0.078125
2.0782104,0.1640625,14,14,7616,24,0.109375
2.0506892,0.1640625,15,2,7744,24,0.140625
2.0853524,0.1640625,15,4,7808,24,0.125
2.0743394,0.1640625,15,6,7872,24,0.1875
2.050261,0.15625,15,8,7936,24,0.15625
2.0485415,0.15625,15,10,8000,24,0.125
2.1162863,0.15625,15,12,8064,24,0.125
2.0931702,0.1484375,15,14,8128,24,0.0625
2.1033545,0.125,16,2,8256,24,0.09375
2.0321727,0.125,16,4,8320,24,0.21875
2.0785944,0.1328125,16,6,8384,24,0.140625
2.059907,0.1328125,16,8,8448,24,0.140625
2.0560985,0.1328125,16,10,8512,24,0.15625
2.0736365,0.1328125,16,12,8576,24,0.140625
2.0491085,0.125,16,14,8640,24,0.109375
2.0325265,0.1015625,17,2,8768,24,0.28125
2.110208,0.1171875,17,4,8832,24,0.125
2.0297017,0.125,17,6,8896,24,0.140625
2.0787811,0.1171875,17,8,8960,24,0.171875
2.0719717,0.125,17,10,9024,24,0.140625
2.0422182,0.1640625,17,12,9088,24,0.140625
2.103284,0.140625,17,14,9152,24,0.078125
2.0280404,0.1484375,18,2,9280,24,0.09375
2.0737767,0.1484375,18,4,9344,24,0.109375
2.0756655,0.1484375,18,6,9408,24,0.171875
2.0822864,0.140625,18,8,9472,24,0.109375
2.069078,0.140625,18,10,9536,24,0.15625
2.0633535,0.1484375,18,12,9600,24,0.15625
2.0924702,0.15625,18,14,9664,24,0.125
2.0727077,0.140625,19,2,9792,24,0.203125
2.0981011,0.15625,19,4,9856,24,0.1875
2.0743983,0.15625,19,6,9920,24,0.1875
2.046713,0.1640625,19,8,9984,24,0.15625
2.0709715,0.1640625,19,10,10048,24,0.1875
2.1000924,0.15625,19,12,10112,24,0.140625
2.035519,0.15625,19,14,10176,24,0.171875
2.1059191,0.1484375,20,2,10304,24,0.109375
2.0489316,0.1484375,20,4,10368,24,0.140625
2.0513933,0.140625,20,6,10432,24,0.1875
2.0682487,0.1328125,20,8,10496,24,0.109375
2.0709252,0.125,20,10,10560,24,0.125
2.0972514,0.125,20,12,10624,24,0.140625
2.0691798,0.109375,20,14,10688,24,0.109375
2.0822456,0.125,21,2,10816,24,0.109375
2.0663452,0.1328125,21,4,10880,24,0.15625
2.0575519,0.1171875,21,6,10944,24,0.140625
2.0972147,0.1171875,21,8,11008,24,0.109375
2.0846624,0.125,21,10,11072,24,0.09375
2.07876,0.1328125,21,12,11136,24,0.125
2.05513,0.15625,21,14,11200,24,0.203125
2.0601425,0.1484375,22,2,11328,24,0.15625
2.056461,0.15625,22,4,11392,24,0.15625
2.0809536,0.15625,22,6,11456,24,0.203125
2.0460143,0.15625,22,8,11520,24,0.15625
2.0524535,0.15625,22,10,11584,24,0.171875
2.0716772,0.15625,22,12,11648,24,0.203125
2.080215,0.171875,22,14,11712,24,0.109375
2.0275397,0.1640625,23,2,11840,24,0.203125
2.0399861,0.1484375,23,4,11904,24,0.15625
2.0854473,0.1484375,23,6,11968,24,0.125
2.0985456,0.1484375,23,8,12032,24,0.09375
2.057273,0.1640625,23,10,12096,24,0.140625
2.1056323,0.1640625,23,12,12160,24,0.125
2.0399508,0.15625,23,14,12224,24,0.15625
2.0541072,0.1875,24,2,12352,24,0.09375
2.07621,0.1484375,24,4,12416,24,0.125
2.0803056,0.15625,24,6,12480,24,0.09375
2.0814083,0.15625,24,8,12544,24,0.21875
2.0665994,0.1484375,24,10,12608,24,0.140625
2.1046662,0.1484375,24,12,12672,24,0.140625
2.0344403,0.1640625,24,14,12736,24,0.203125
2.0435739,0.125,25,2,12864,24,0.15625
2.1070867,0.140625,25,4,12928,24,0.109375
2.0455709,0.140625,25,6,12992,24,0.203125
2.0774732,0.1171875,25,8,13056,24,0.125
2.0584831,0.15625,25,10,13120,24,0.09375
2.0422354,0.1328125,25,12,13184,24,0.15625
2.0917995,0.15625,25,14,13248,24,0.09375
2.0911236,0.1484375,26,2,13376,24,0.078125
2.066409,0.1484375,26,4,13440,24,0.140625
2.064193,0.171875,26,6,13504,24,0.203125
2.043242,0.1640625,26,8,13568,24,0.140625
2.0873857,0.1875,26,10,13632,24,0.09375
2.0874262,0.15625,26,12,13696,24,0.078125
2.02453,0.1484375,26,14,13760,24,0.171875
2.0936003,0.171875,27,2,13888,24,0.15625
2.0674577,0.171875,27,4,13952,24,0.109375
2.061275,0.1640625,27,6,14016,24,0.171875
2.030045,0.1640625,27,8,14080,24,0.265625
2.0726209,0.1640625,27,10,14144,24,0.078125
2.0469213,0.171875,27,12,14208,24,0.125
2.077273,0.1796875,27,14,14272,24,0.140625
2.0975523,0.15625,28,2,14400,24,0.171875
2.075902,0.15625,28,4,14464,24,0.109375
2.0791047,0.15625,28,6,14528,24,0.125
2.052847,0.1484375,28,8,14592,24,0.125
2.0428767,0.1484375,28,10,14656,24,0.140625
2.0747035,0.140625,28,12,14720,24,0.140625
2.091958,0.1171875,28,14,14784,24,0.203125
2.0432448,0.1171875,29,2,14912,24,0.15625
2.067099,0.1171875,29,4,14976,24,0.125
2.0708952,0.109375,29,6,15040,24,0.1875
2.044761,0.109375,29,8,15104,24,0.1875
2.0680268,0.125,29,10,15168,24,0.15625
2.0813947,0.1328125,29,12,15232,24,0.09375
2.057705,0.125,29,14,15296,24,0.15625
2.0935254,0.140625,30,2,15424,24,0.140625
2.0705621,0.125,30,4,15488,24,0.15625
2.0376983,0.1640625,30,6,15552,24,0.21875
2.0708547,0.1640625,30,8,15616,24,0.171875
2.0632029,0.1640625,30,10,15680,24,0.109375
2.0302358,0.1640625,30,12,15744,24,0.1875
2.0412476,0.171875,30,14,15808,24,0.25
2.0337462,0.1484375,31,2,15936,24,0.109375
2.0609243,0.1484375,31,4,16000,24,0.15625
2.1060646,0.15625,31,6,16064,24,0.0625
2.034069,0.140625,31,8,16128,24,0.21875
2.0903473,0.1328125,31,10,16192,24,0.125
2.0710945,0.125,31,12,16256,24,0.046875
2.0774612,0.125,31,14,16320,24,0.140625
2.1092699,0.125,32,2,16448,24,0.125
2.086316,0.1640625,32,4,16512,24,0.21875
2.050222,0.15625,32,6,16576,24,0.15625
2.0581,0.1796875,32,8,16640,24,0.140625
2.0730977,0.1796875,32,10,16704,24,0.109375
